feature.sig	pvalue.sig	fdr.sig	n.sig	coef.sig	mean0.sig	mean1.sig	mean0.sig.w	mean1.sig.w	class
COL11A1	0.00113981470443562	0.0119825379414936	1208	1.717969435193	0.0631578947368421	0.207547169811321	0.0448843270867424	0.207547169811321	UCEC
USP9X	0.0115280616651748	0.0205411570472631	1208	1.08507803965588	0.0736842105263158	0.207547169811321	0.0812971039737746	0.207547169811321	UCEC
ODZ4	0.00425270940893437	0.0140358886911547	1208	1.31746164636466	0.0631578947368421	0.207547169811321	0.065544421209423	0.207547169811321	UCEC
MED12	0.0282802135962092	0.0377152716185985	1208	1.01688389134814	0.0631578947368421	0.169811320754717	0.0688911190217789	0.169811320754717	UCEC
NAV3	0.00201268989739713	0.0120026830416687	1208	1.39750220109022	0.0631578947368421	0.226415094339623	0.0674731868522937	0.226415094339623	UCEC
DYNC1H1	0.00204397753835343	0.0120026830416687	1208	1.39376814799499	0.0526315789473684	0.226415094339623	0.0677085153493217	0.226415094339623	UCEC
MYCBP2	0.000987616850510703	0.0115195847814777	1208	2.39931259056595	0.0210526315789474	0.188679245283019	0.0206752167287976	0.188679245283019	UCEC
EP400	0.000552547079131569	0.011282414007673	1208	1.78074511010374	0.0421052631578947	0.226415094339623	0.0470025429849821	0.226415094339623	UCEC
MYO18B	0.000819091259400889	0.0115195847814777	1208	1.64337832939911	0.0526315789473684	0.226415094339623	0.0535529700505979	0.226415094339623	UCEC
DNAH3	0.000269978469466014	0.0101627830804638	1208	2.23108505399645	0.0421052631578947	0.226415094339623	0.0304794060881065	0.226415094339623	UCEC
PXDN	0.0010184476946062	0.0115195847814777	1208	2.52420788948407	0.0315789473684211	0.188679245283019	0.0182921290809614	0.188679245283019	UCEC
SSPO	0.0369926830741072	0.047409621819318	1208	0.947634838114019	0.0736842105263158	0.169811320754717	0.0734679150312824	0.169811320754717	UCEC
PPFIA2	0.000261760146321705	0.0101627830804638	1208	2.28808524235514	0.0315789473684211	0.226415094339623	0.0288393631440959	0.226415094339623	UCEC
PKHD1L1	0.0008156367934454	0.0115195847814777	1208	1.64471589640654	0.0631578947368421	0.226415094339623	0.0534852158694433	0.226415094339623	UCEC
C12orf51	0.00014342938460879	0.0101627830804638	1208	2.69018620127581	0.0315789473684211	0.245283018867925	0.021581177524431	0.245283018867925	UCEC
